ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
20867,19302,Fitan Batta,20.0,1.0,4,4,M
20868,19303,Aashi Rai,21.0,8.0,4,1,T
20869,19303,Nirja Mann,32.0,11.0,7,1,F
20870,19304,Yagnesh Ganguly,31.0,11.0,1,1,M
20871,19305,Girish Seth,43.0,1.0,2,1,M
20872,19306,Kala Walia,20.0,7.0,1,4,F
20873,19307,Bhavini Pathak,18.0,8.0,7,2,F
20874,19308,Charvi Sampath,27.0,5.0,4,4,T
20875,19308,Anika Cheema,43.0,,4,5,F
20876,19309,Kamya Sane,25.0,,3,4,F
20877,19309,Balhaar Parmar,60.0,3.0,3,4,M
20878,19310,Zashil Lala,34.0,3.0,7,4,M
20879,19311,Praneel Mann,67.0,10.0,6,3,M
20880,19312,Wridesh Sarin,50.0,,1,5,M
20881,19313,Fariq Kakar,68.0,4.0,4,1,M
20882,19314,Devika Kurian,29.0,4.0,3,2,F
20883,19314,Vedika Iyengar,46.0,8.0,6,5,F
20884,19315,Warhi Naik,62.0,6.0,5,2,T
20885,19316,Chanakya Khosla,37.0,1.0,1,4,M
20886,19317,David Sachar,60.0,5.0,5,1,M
20887,19318,Viraj Sant,53.0,2.0,5,2,M
20888,19318,Abha Merchant,73.0,5.0,1,3,F
20889,19319,Oeshi Kaul,47.0,1.0,1,2,F
20890,19319,Krisha Jayaraman,27.0,2.0,6,4,F
20891,19320,Max Bains,19.0,4.0,3,3,M
20892,19321,Anay Parmer,45.0,2.0,3,3,M
20893,19322,Matthew Kohli,49.0,1.0,7,2,M
20894,19323,Yahvi Sawhney,29.0,,1,1,T
20895,19324,Ethan Cheema,57.0,4.0,4,4,M
20896,19325,Hiral Khatri,53.0,10.0,3,4,F
20897,19326,Devika Hans,,8.0,5,1,F
20898,19327,Rohan Thakkar,33.0,3.0,1,2,M
20899,19328,Vanya Koshy,40.0,5.0,7,3,F
20900,19329,Nakul Memon,23.0,1.0,1,5,M
20901,19330,Bhavini Raj,72.0,4.0,2,5,F
20902,19331,Zinal Nagar,31.0,4.0,4,5,F
20903,19331,Agastya Dugal,74.0,10.0,3,3,M
20904,19332,Udarsh Oza,25.0,5.0,6,5,M
20905,19333,Yatin Lata,62.0,10.0,6,5,M
20906,19333,Rachit Singhal,22.0,2.0,3,1,M
20907,19334,Abeer Sastry,31.0,4.0,2,3,M
20908,19335,Yash Nayar,53.0,7.0,5,4,M
20909,19336,Naveen Koshy,75.0,5.0,6,1,M
20910,19337,Chandani Warrior,74.0,,1,5,F
20911,19338,Kala Bassi,33.0,,1,5,F
20912,19338,Kala Edwin,60.0,10.0,1,3,F
20913,19339,Anjali Taneja,73.0,5.0,6,2,F
20914,19340,Divya Soni,68.0,7.0,1,1,F
20915,19341,Samarth Dugar,18.0,7.0,1,3,M
20916,19342,Balendra Sibal,72.0,4.0,3,5,M
20917,19343,Akshay Kala,39.0,9.0,2,2,M
20918,19344,Harita Misra,33.0,4.0,1,5,F
20919,19345,Shivani Pant,26.0,1.0,2,2,F
20920,19346,Dipta Barman,35.0,6.0,7,4,F
20921,19347,Tarak Raghavan,48.0,,1,5,M
20922,19347,Irya Mand,54.0,2.0,7,3,F
20923,19348,Hemal Suresh,19.0,,6,4,F
20924,19349,Indrajit Deol,47.0,,6,5,M
20925,19350,Daniel Cheema,63.0,8.0,7,3,M
20926,19351,Brinda Bali,30.0,8.0,3,1,F
20927,19352,George Yohannan,52.0,3.0,2,2,M
20928,19353,Hiral Banerjee,75.0,2.0,2,2,F
20929,19354,Keya Dhar,66.0,10.0,7,3,F
20930,19355,Ekaraj Manne,74.0,11.0,2,4,M
20931,19356,Inaya Luthra,37.0,1.0,4,2,F
20932,19357,Bachittar Balay,44.0,6.0,2,4,M
20933,19358,Fariq Vig,23.0,8.0,6,5,M
20934,19359,Samuel Saran,75.0,1.0,3,5,M
20935,19360,Charvi Nagarajan,57.0,9.0,7,5,F
20936,19361,Anirudh Sagar,51.0,9.0,6,3,M
20937,19362,Vihaan Yogi,66.0,1.0,5,4,M
20938,19363,Nachiket Nayar,75.0,6.0,3,5,M
20939,19363,Nathan Wadhwa,41.0,4.0,5,3,M
20940,19364,Ijaya Char,51.0,2.0,5,5,F
20941,19365,Hritik Mitter,70.0,5.0,7,3,M
20942,19366,Kashish Naik,62.0,7.0,7,5,F
20943,19367,Vasatika Tella,26.0,9.0,3,5,F
20944,19367,Shivansh D’Alia,58.0,8.0,3,1,M
20945,19368,Pahal Aurora,59.0,3.0,7,2,F
20946,19369,Odika Kashyap,58.0,8.0,1,5,F
20947,19370,Nihal Dayal,75.0,9.0,3,1,M
20948,19371,Zansi Karan,32.0,8.0,1,2,F
20949,19372,Gaurika Datta,55.0,1.0,7,2,F
20950,19373,Ira Brar,41.0,10.0,5,1,F
20951,19374,Adweta Char,27.0,11.0,4,2,F
20952,19375,Xavier Gaba,37.0,4.0,1,4,M
20953,19376,Omaja Menon,37.0,,7,4,F
20954,19377,Timothy Korpal,47.0,5.0,4,1,M
20955,19378,Lakshmi Vig,,7.0,6,1,F
20956,19379,Warjas Ghose,41.0,5.0,7,4,M
20957,19380,Waida Ben,48.0,9.0,7,4,F
20958,19381,Unni Seshadri,54.0,10.0,6,3,F
20959,19381,Gayathri Sahota,71.0,7.0,2,1,F
20960,19382,Gautami Chand,65.0,10.0,7,3,F
20961,19383,Bahadurjit Swaminathan,55.0,9.0,5,5,M
20962,19384,Sanya Bumb,40.0,1.0,7,3,F
20963,19385,Onveer Som,69.0,11.0,4,1,M
20964,19386,Logan Kale,68.0,4.0,5,5,M
20965,19387,Aashi Murthy,73.0,11.0,6,1,F
20966,19388,Andrew Desai,48.0,11.0,5,4,M
20967,19388,Siya Sem,26.0,7.0,1,3,F
20968,19389,Mason Chaudhry,34.0,1.0,5,4,M
20969,19389,Ria Murthy,30.0,11.0,7,3,F
20970,19390,Bhavani Taneja,55.0,7.0,3,5,F
20971,19391,Neel Oza,67.0,5.0,6,3,M
20972,19392,Gaurangi Char,31.0,1.0,1,3,F
20973,19393,Aashi Khalsa,57.0,3.0,3,3,F
20974,19394,Sai Date,25.0,2.0,1,2,F
20975,19395,Lekha Date,19.0,5.0,1,3,F
20976,19396,Liam Mallick,68.0,1.0,6,5,M
20977,19397,Ubika Chana,55.0,3.0,2,5,F
20978,19398,Gaurika Prabhu,57.0,4.0,6,2,F
20979,19398,Warjas Chhabra,31.0,9.0,5,4,M
20980,19399,Garima Sankaran,68.0,7.0,7,3,F
20981,19400,Harrison Devi,18.0,2.0,5,5,M
20982,19401,Luke Wali,64.0,8.0,7,1,M
20983,19402,Lakshit Dutta,44.0,7.0,2,1,M
20984,19403,Vanya Biswas,62.0,1.0,7,5,F
20985,19404,Bina Kamdar,49.0,5.0,5,1,F
20986,19405,Sai Talwar,40.0,4.0,7,2,F
20987,19406,Yashawini Sehgal,34.0,8.0,3,3,F
20988,19407,Girik Lall,73.0,,5,1,M
20989,19408,Balhaar Rege,68.0,2.0,4,2,M
20990,19409,Daksh Thakkar,46.0,,1,4,M
20991,19409,Ansh Cheema,43.0,,4,1,M
20992,19410,Ekapad Sarma,40.0,5.0,7,5,M
20993,19411,Sara Sule,37.0,7.0,6,5,F
20994,19411,Wishi Dayal,31.0,3.0,6,5,F
20995,19412,Pratyush Balan,34.0,2.0,5,3,M
20996,19413,Zaitra Bakshi,23.0,3.0,2,2,F
20997,19414,Oeshi Buch,70.0,8.0,2,3,T
20998,19415,Rajeshri Nair,21.0,,5,2,F
20999,19416,Hemangini Chanda,43.0,2.0,4,3,F
21000,19417,Tristan Deshmukh,28.0,8.0,2,5,M
21001,19418,Ojas Desai,72.0,9.0,4,2,M
21002,19419,Yutika Dada,44.0,9.0,2,3,F
21003,19420,Kashvi Misra,28.0,9.0,6,2,F
21004,19421,Krisha Dutta,57.0,5.0,7,4,F
21005,19422,Gunbir Setty,59.0,7.0,4,1,M
21006,19423,Chatura Saini,35.0,6.0,3,1,M
21007,19424,Arin Khare,48.0,9.0,2,4,M
21008,19425,Jeevika Minhas,59.0,3.0,4,3,F
21009,19426,Omaja Chaudhuri,18.0,5.0,7,4,F
21010,19427,Rohan Dutt,32.0,3.0,6,4,M
21011,19428,Yahvi Grover,62.0,3.0,2,3,F
21012,19429,Pallavi Sastry,36.0,,4,5,F
21013,19430,Ria Ghose,66.0,3.0,5,2,F
21014,19431,Michael Ganesh,75.0,5.0,4,3,M
21015,19432,Charvi Bora,74.0,,6,1,F
21016,19432,Dhriti Sheth,66.0,,1,2,F
21017,19433,Idika Maharaj,52.0,6.0,2,1,F
21018,19434,Qarin Sathe,19.0,4.0,4,1,M
21019,19435,Mugdha Mistry,52.0,,3,4,F
21020,19436,Jalsa Babu,47.0,,4,3,F
21021,19437,Keya Tata,30.0,6.0,1,1,F
21022,19438,Gauri Kohli,72.0,11.0,2,5,T
21023,19439,Hemani Sarkar,64.0,7.0,5,5,F
21024,19440,Tamanna Khanna,19.0,6.0,5,5,F
21025,19441,Balendra Sethi,35.0,4.0,7,4,M
21026,19442,Vansha Hora,22.0,,4,2,F
21027,19443,Jasmit Murty,30.0,5.0,1,2,F
21028,19444,Hema Kala,72.0,9.0,2,4,F
21029,19445,Omkaar Kara,47.0,4.0,4,5,M
21030,19446,Sanya Manne,49.0,5.0,5,1,F
21031,19447,Omaja Dubey,70.0,8.0,2,4,T
21032,19448,Sai Mand,24.0,5.0,2,3,M
21033,19449,Chasmum Chada,28.0,5.0,7,3,F
21034,19450,Xavier Suresh,67.0,3.0,5,1,M
21035,19451,Ekantika Wason,74.0,3.0,2,3,F
21036,19452,Gaurang Pandya,62.0,11.0,7,5,M
21037,19453,Chasmum Trivedi,41.0,3.0,6,2,F
21038,19454,Anika Baral,32.0,11.0,5,4,F
21039,19455,Kabir Dasgupta,20.0,11.0,1,2,M
21040,19456,Arin Mital,36.0,,1,5,M
21041,19457,Udant Vohra,,9.0,4,2,M
21042,19458,Anika Kapur,54.0,3.0,6,1,F
21043,19459,Ekani Malhotra,66.0,8.0,7,5,F
21044,19460,Zayyan Walla,35.0,7.0,7,4,M
21045,19461,Vidhi Bhakta,58.0,6.0,5,2,F
21046,19462,Megha Zachariah,60.0,,3,5,F
21047,19463,Qabil Subramaniam,33.0,11.0,5,3,M
21048,19464,Samarth Goyal,41.0,11.0,3,5,M
21049,19464,Nicholas Jhaveri,59.0,9.0,2,5,M
21050,19465,Charan Vyas,46.0,8.0,3,1,M
21051,19466,Yuvraj Dube,63.0,,1,5,M
21052,19467,Pooja Rana,62.0,,6,1,F
21053,19468,Jeet Chaudhry,53.0,3.0,1,5,M
21054,19469,Lohit Saxena,19.0,9.0,7,2,M
21055,19470,Vivaan Kadakia,28.0,11.0,7,2,M
21056,19471,Suhani Sheth,,1.0,4,5,F
21057,19472,Vivaan Samra,71.0,1.0,5,1,M
21058,19473,Umang Sahota,42.0,,2,4,M
21059,19474,Champak Batta,34.0,10.0,1,5,M
21060,19475,Maanas Singhal,,5.0,7,3,M
21061,19476,Lakshmi Dhaliwal,56.0,1.0,2,5,F
21062,19477,Frado Arora,22.0,7.0,5,4,M
21063,19477,Kiaan Bava,33.0,5.0,5,4,M
21064,19478,Kalpit Khalsa,37.0,6.0,3,2,M
21065,19479,Eiravati Raval,66.0,1.0,1,2,F
21066,19480,Mitesh Doctor,66.0,5.0,7,4,M
21067,19481,Gopal Solanki,71.0,3.0,2,4,M
21068,19482,Harrison Iyengar,65.0,10.0,5,1,M
21069,19483,Netra Hora,36.0,10.0,5,3,F
21070,19484,Meera Sant,,8.0,1,3,F
21071,19485,Caleb Dutta,57.0,10.0,6,5,M
21072,19486,Hardik Golla,22.0,7.0,6,2,M
21073,19487,Amrita Goswami,26.0,7.0,1,5,F
21074,19488,Pallavi Chahal,42.0,5.0,4,2,F
21075,19489,Amara Sidhu,26.0,3.0,1,3,F
21076,19490,Pranit Raja,74.0,2.0,2,3,M
21077,19491,Garima Subramaniam,35.0,1.0,3,3,F
21078,19492,Girik Natt,31.0,3.0,4,3,M
21079,19493,Om Kashyap,61.0,5.0,4,5,M
21080,19494,Zaitra Nanda,66.0,3.0,5,4,F
21081,19495,Qadim Nagy,30.0,1.0,2,4,M
21082,19496,Meera Mody,30.0,9.0,6,3,F
21083,19497,Kai Roy,41.0,11.0,5,2,M
21084,19498,Jeet Prabhu,60.0,9.0,2,2,M
21085,19499,Leena Sur,57.0,4.0,6,2,F
21086,19500,Chakradhar Bal,67.0,4.0,3,4,M
21087,19501,Chaitanya Virk,68.0,7.0,6,3,M
21088,19502,Warinder Chhabra,44.0,4.0,7,4,M
21089,19502,Aadi Kohli,75.0,3.0,6,1,M
21090,19503,Chandani Vasa,69.0,10.0,2,1,F
21091,19504,Jagvi Padmanabhan,61.0,9.0,2,3,F
21092,19505,Lakshit Nayak,41.0,3.0,4,1,M
21093,19506,Chakrika Chandra,23.0,6.0,6,5,F
21094,19507,Ishwar Nagi,32.0,6.0,7,4,M
21095,19508,Yagnesh Tandon,27.0,7.0,2,2,M
21096,19509,Vedika Gopal,64.0,4.0,3,1,F
21097,19510,Girik Bali,48.0,7.0,7,1,M
21098,19511,Widisha Deol,30.0,,2,5,F
21099,19512,Sai Shere,18.0,,7,3,M
21100,19513,Tamanna Rajagopal,22.0,6.0,5,3,F
21101,19514,Kala Tailor,44.0,,4,2,F
21102,19515,David Deol,28.0,8.0,3,2,M
21103,19516,Tejas Borah,56.0,1.0,5,5,M
21104,19517,Tara Hans,23.0,4.0,1,2,F
21105,19517,Vasana Raghavan,27.0,9.0,4,4,F
21106,19518,Anvi D’Alia,71.0,3.0,1,4,F
21107,19519,Ojasvi Lalla,27.0,3.0,5,1,F
21108,19520,Eshana Mitter,28.0,10.0,6,2,F
21109,19521,Azaan Sandal,56.0,5.0,3,3,M
21110,19522,Harrison Banerjee,22.0,3.0,7,4,M
21111,19523,Varsha Parmar,,,7,5,F
21112,19524,Liam Sachdeva,70.0,5.0,6,1,M
21113,19524,Rajata Desai,26.0,1.0,4,3,F
21114,19525,Hemani Dhawan,28.0,8.0,2,4,F
21115,19526,Utkarsh Bera,44.0,7.0,6,4,M
21116,19527,Naveen Narang,20.0,10.0,1,5,M
21117,19528,Chakradev Subramanian,50.0,3.0,7,3,M
21118,19529,Neelima Apte,18.0,4.0,2,4,F
21119,19530,Dhruv Viswanathan,38.0,2.0,4,4,M
21120,19531,Rudra Devi,75.0,7.0,3,1,M
21121,19532,Ganga Seshadri,40.0,4.0,1,5,F
21122,19533,Bimala Anand,53.0,6.0,1,2,F
21123,19533,Tristan Solanki,41.0,5.0,2,1,M
21124,19534,Aashi Singhal,38.0,5.0,4,5,F
21125,19535,Warda Datta,58.0,7.0,3,1,F
21126,19536,Kashish Kala,28.0,8.0,6,1,F
21127,19537,Chanakya Malhotra,32.0,5.0,4,3,M
21128,19538,Bhavani Bir,22.0,2.0,1,1,F
21129,19539,Vanya Mishra,56.0,1.0,7,1,F
21130,19539,Lakshmi Sami,40.0,2.0,4,2,F
21131,19540,Charles Wagle,65.0,8.0,5,3,M
21132,19541,Eta Prabhu,75.0,1.0,1,3,F
21133,19542,Yashodhara Swaminathan,69.0,11.0,7,2,F
21134,19543,Jacob Barad,29.0,7.0,5,1,M
21135,19543,Ucchal Bora,20.0,10.0,2,2,F
21136,19544,Saksham Thakkar,29.0,4.0,3,4,M
21137,19545,Chaitanya Edwin,47.0,2.0,6,3,M
21138,19545,Girik Bose,52.0,3.0,2,2,M
21139,19546,Ijaya Varughese,73.0,6.0,1,1,F
21140,19547,Ranbir Patel,65.0,,4,1,M
21141,19548,Zashil Sathe,28.0,3.0,7,5,M
21142,19549,Falan Bassi,,1.0,3,4,M
21143,19550,Xavier Parekh,45.0,9.0,1,4,M
21144,19551,Tanveer Dave,74.0,8.0,6,3,M
21145,19552,Ekapad Thaker,28.0,11.0,5,3,M
21146,19553,Saanvi Dhillon,61.0,5.0,5,4,F
21147,19554,Dhriti Dhingra,67.0,3.0,6,3,F
21148,19555,Matthew Saxena,72.0,4.0,2,1,M
21149,19556,Mitesh Peri,53.0,3.0,1,4,M
21150,19557,Michael Oak,75.0,6.0,1,2,M
21151,19558,Priya Hayer,65.0,2.0,6,3,F
21152,19559,Aarav Amble,48.0,1.0,4,5,M
21153,19560,Arin Pandey,69.0,3.0,4,4,M
21154,19560,Hiral Prasad,51.0,9.0,3,4,F
21155,19561,Utkarsh Krish,47.0,8.0,3,1,M
21156,19562,Chavvi Nanda,30.0,3.0,1,4,F
21157,19563,Yatan Balasubramanian,68.0,,4,5,M
21158,19564,Abhiram Sagar,29.0,10.0,2,1,M
21159,19565,Jagat Kapur,35.0,7.0,6,3,M
21160,19566,Ridhi Ramaswamy,63.0,2.0,3,1,T
21161,19567,Devansh Parmar,55.0,9.0,1,2,M
21162,19568,Oscar Lall,52.0,11.0,2,3,M
21163,19569,Nicholas Kanda,41.0,2.0,3,4,M
21164,19570,Vedhika Mohanty,62.0,8.0,3,4,F
21165,19571,Vedika Keer,69.0,7.0,4,5,F
21166,19572,Yoshita Bumb,64.0,7.0,3,5,F
21167,19573,Jagvi Hora,58.0,1.0,1,2,F
21168,19574,Ekaja Rama,29.0,1.0,4,4,F
21169,19574,Rohan Mukherjee,72.0,9.0,6,1,M
21170,19575,Krish Rama,69.0,2.0,7,2,M
21171,19576,Deepa Chatterjee,65.0,4.0,4,5,F
21172,19577,Zilmil Badami,32.0,7.0,2,5,F
21173,19578,Ekiya Nadkarni,62.0,11.0,7,5,F
21174,19579,Aadhya Shukla,30.0,,6,4,F
21175,19580,Gaurang Trivedi,52.0,3.0,2,1,M
21176,19581,Nirja Apte,27.0,10.0,7,3,F
21177,19582,Amara Lad,30.0,3.0,5,4,F
21178,19583,Upma Sibal,70.0,11.0,5,4,F
21179,19584,Aashi Sastry,32.0,6.0,7,2,F
21180,19585,Akshay Goda,,2.0,1,2,M
21181,19586,Vivaan Kaur,35.0,7.0,1,4,M
21182,19587,Aarnav Bose,66.0,3.0,6,5,M
21183,19588,Jonathan Banik,50.0,6.0,6,2,M
21184,19589,Watika Srinivas,41.0,4.0,5,3,F
21185,19590,Bachittar Karan,68.0,10.0,1,3,M
21186,19591,Janani Khosla,59.0,9.0,1,3,F
21187,19592,Urvi Sha,28.0,4.0,2,3,F
21188,19593,Ronith Dasgupta,,4.0,2,1,M
21189,19594,Nicholas Natarajan,23.0,9.0,3,4,M
21190,19595,Nitara Ghose,34.0,1.0,5,2,F
21191,19596,Tanvi Shan,70.0,4.0,5,4,F
21192,19597,Chanakya Kala,70.0,2.0,2,3,M
21193,19598,Faris Mannan,39.0,4.0,1,1,M
21194,19599,Warda Bakshi,40.0,3.0,4,5,F
21195,19600,Reyansh Pradhan,53.0,1.0,3,3,M
21196,19601,Ranbir Shah,34.0,,5,4,M
21197,19602,Harshil Oommen,72.0,8.0,1,2,M
21198,19603,Upadhriti Ganesan,50.0,,1,2,F
21199,19604,Eta Gandhi,56.0,11.0,5,1,F
21200,19605,Gautami Sur,53.0,4.0,2,4,F
21201,19606,Hredhaan Sathe,24.0,10.0,4,1,M
21202,19607,Urvashi Natt,43.0,11.0,3,1,F
21203,19608,Yatan Kapadia,41.0,7.0,4,3,M
21204,19609,Chaitanya Chatterjee,67.0,7.0,6,4,M
21205,19610,Prisha Saraf,38.0,,3,3,F
21206,19610,Udyati Luthra,49.0,5.0,4,2,F
21207,19611,Yash Cherian,,10.0,2,4,M
21208,19612,Samarth Cheema,26.0,2.0,7,3,M
21209,19612,Robert Doshi,40.0,4.0,6,1,M
21210,19613,Kavya Rao,37.0,5.0,5,3,F
21211,19614,Bhavna Sule,46.0,10.0,1,5,F
21212,19615,Tanish Maharaj,73.0,7.0,1,4,M
21213,19616,Nandini Karan,54.0,5.0,7,3,F
21214,19617,Eiravati Karnik,23.0,6.0,2,2,F
21215,19618,Ekaja Thaman,59.0,10.0,1,1,F
21216,19619,Hardik Sarraf,58.0,6.0,2,3,M
21217,19620,Libni Uppal,27.0,3.0,2,2,F
21218,19621,Hemangini Tailor,38.0,8.0,2,5,F
21219,19622,Anita Sawhney,20.0,10.0,1,2,F
21220,19623,Nidhi Bakshi,22.0,9.0,2,3,F
21221,19624,Ekbal Bava,37.0,10.0,2,5,M
21222,19625,George Solanki,59.0,2.0,2,4,M
21223,19626,Tanish Chaudhry,50.0,11.0,7,1,M
21224,19627,Dakshesh Jhaveri,46.0,11.0,2,1,M
21225,19628,Anay Sant,67.0,9.0,5,4,M
21226,19629,Ekantika Minhas,66.0,11.0,4,4,F
21227,19630,Darsh Ramaswamy,23.0,2.0,6,3,M
21228,19631,Harsh Kara,66.0,10.0,3,3,M
21229,19632,Advik Ranganathan,69.0,,4,3,M
21230,19633,Lajita Raman,55.0,11.0,2,3,F
21231,19634,Shivani Sehgal,38.0,2.0,4,3,F
21232,19635,Naveen Rattan,68.0,2.0,2,5,M
21233,19636,Finn Kala,50.0,8.0,7,3,M
21234,19637,Ishani Butala,,,5,5,F
21235,19638,Isaac Sundaram,26.0,6.0,1,1,M
21236,19639,Dipta Bakshi,34.0,7.0,7,5,F
21237,19640,Jacob Pall,61.0,,2,3,M
21238,19641,Aadi Keer,26.0,11.0,3,1,M
21239,19642,Chandran Sahni,46.0,3.0,3,4,M
21240,19643,Darpan Dey,60.0,7.0,2,4,M
21241,19644,Wishi Misra,28.0,5.0,1,3,F
21242,19645,Kabir Sane,25.0,9.0,2,3,M
21243,19646,Isaiah Bhalla,51.0,8.0,7,3,M
21244,19647,Naksh Borde,51.0,7.0,1,3,M
21245,19648,Jasmit Ratta,21.0,11.0,7,2,F
21246,19649,Ria Bala,53.0,5.0,1,4,F
21247,19649,Raghav Narang,56.0,8.0,7,5,M
21248,19650,Samaksh Rao,74.0,6.0,4,2,M
21249,19651,Panini Guha,21.0,2.0,3,4,F
21250,19652,Manya Dhingra,40.0,,1,4,F
21251,19653,Bhanumati Thaker,47.0,6.0,6,1,F
21252,19654,Andrew Sangha,59.0,,6,3,M
21253,19655,Zayan Dube,18.0,8.0,5,2,M
21254,19656,Udyati Arora,62.0,6.0,4,2,F
21255,19657,Radhika Kibe,46.0,8.0,4,5,F
21256,19658,Girindra Kota,28.0,6.0,5,1,M
21257,19659,Vinaya Sankaran,49.0,1.0,7,4,F
21258,19660,Reva Kibe,37.0,8.0,2,1,F
21259,19661,Nidhi Narain,20.0,9.0,4,2,F
21260,19661,Gaurav Nair,43.0,1.0,5,5,M
21261,19662,Siddharth Dube,64.0,5.0,1,3,M
21262,19663,Odika Dugal,35.0,7.0,1,1,F
21263,19664,Watika Raja,51.0,10.0,1,1,F
21264,19665,Viraj Kara,62.0,,4,5,M
21265,19666,Dominic Ratta,48.0,11.0,1,4,M
21266,19667,Elijah Ramakrishnan,37.0,2.0,2,2,M
21267,19668,Patrick Pal,,2.0,6,5,M
21268,19669,Darsh Natarajan,72.0,11.0,2,4,M
21269,19669,Tanish Vaidya,65.0,10.0,4,4,M
21270,19670,Omkaar Comar,,4.0,1,4,M
21271,19671,Brijesh Chawla,70.0,8.0,7,1,M
21272,19672,Ucchal Chaudhuri,23.0,7.0,3,1,F
21273,19673,Simon Raj,32.0,7.0,7,2,M
21274,19674,Ojas Jani,50.0,4.0,3,4,M
21275,19674,Qarin Gaba,55.0,1.0,3,1,M
21276,19675,Nachiket Bala,71.0,3.0,5,3,M
21277,19676,Hritik Bhatt,28.0,9.0,1,2,M
21278,19677,Hemang Badal,45.0,9.0,5,4,M
21279,19678,Ikbal Chada,24.0,7.0,4,4,M
21280,19679,Harrison Krishna,39.0,7.0,1,2,M
21281,19680,Niharika Vohra,18.0,8.0,6,3,F
21282,19681,Anthony Grewal,59.0,8.0,2,1,M
21283,19682,Sanaya Dasgupta,34.0,3.0,1,1,F
21284,19682,Fiyaz Agarwal,43.0,3.0,7,4,M
21285,19683,Dipta Puri,28.0,3.0,1,1,F
21286,19684,Farhan Natt,72.0,,2,2,M
21287,19685,Pranav Mammen,57.0,6.0,1,1,M
21288,19686,Wridesh Arya,48.0,10.0,2,2,M
21289,19687,Nisha Andra,38.0,7.0,7,4,F
21290,19688,Caleb Desai,19.0,2.0,3,2,M
21291,19689,Girik Gulati,33.0,1.0,1,3,M
21292,19690,Nakul Dhaliwal,56.0,3.0,6,5,M
21293,19691,Darika Mohanty,45.0,3.0,5,1,F
21294,19692,Patrick Sahni,,7.0,5,3,M
21295,19693,Logan Kulkarni,25.0,10.0,2,1,M
21296,19693,Wazir Sibal,20.0,10.0,2,3,M
21297,19694,Samaksh Chakraborty,47.0,3.0,4,1,M
21298,19695,Rajata Bala,19.0,3.0,4,3,F
21299,19696,Brijesh Bail,58.0,6.0,6,2,M
21300,19697,Naksh Kamdar,71.0,10.0,2,1,M
21301,19697,Fiyaz Oommen,32.0,5.0,5,2,M
21302,19698,Yachana Master,24.0,5.0,3,4,F
21303,19699,Dev Raman,26.0,6.0,4,1,M
21304,19700,Anita Patla,57.0,6.0,2,2,F
21305,19701,Saanvi Sanghvi,45.0,2.0,2,3,F
21306,19702,Advik Goda,53.0,9.0,3,1,M
21307,19703,Shivansh Mitra,34.0,2.0,4,4,M
21308,19704,Yashvi Khanna,20.0,9.0,5,5,F
21309,19705,Ishaan Swamy,29.0,4.0,2,4,M
21310,19706,Saanvi Yohannan,50.0,9.0,2,3,F
21311,19707,Vincent Majumdar,28.0,2.0,3,1,M
21312,19708,Faqid Chana,28.0,4.0,4,2,M
21313,19709,Sathvik Banerjee,18.0,11.0,6,5,M
21314,19710,Teerth Kothari,50.0,4.0,3,3,M
21315,19711,Chavvi Kashyap,74.0,1.0,6,2,F
21316,19712,Wriddhish Luthra,70.0,7.0,7,2,M
21317,19713,Aarnav Borra,65.0,7.0,7,5,M
21318,19714,Hema Char,38.0,11.0,3,2,F
21319,19715,Tanish Kumer,55.0,2.0,5,4,M
21320,19716,Dakshesh Ranganathan,46.0,8.0,3,1,M
21321,19717,Isha Oommen,30.0,11.0,2,4,F
21322,19717,Nathaniel Sarraf,24.0,10.0,7,1,M
21323,19718,Aarnav Baral,51.0,9.0,3,2,M
21324,19719,Riya Pradhan,71.0,7.0,3,3,F
21325,19720,Darsh Bhatia,56.0,9.0,1,2,M
21326,19721,Nakul Malhotra,74.0,,5,5,M
21327,19722,Vasatika Choudhary,64.0,8.0,7,1,F
21328,19723,Sai Narasimhan,24.0,,4,5,F
21329,19724,Harshil Palla,70.0,6.0,1,1,M
21330,19725,Yagnesh Oza,73.0,2.0,7,1,M
21331,19726,Balhaar Sharma,28.0,2.0,7,2,M
21332,19727,Yashvi Ganesh,44.0,5.0,2,5,F
21333,19728,Janya Sharma,,1.0,2,3,F
21334,19729,Azad Dara,41.0,8.0,6,2,M
21335,19730,Unnati Kurian,40.0,7.0,6,5,F
21336,19731,Ethan Basu,33.0,1.0,4,4,M
21337,19732,Jagvi Vyas,21.0,3.0,7,1,F
21338,19733,Anthony Rana,42.0,5.0,2,1,M
21339,19734,Pooja Tiwari,44.0,6.0,7,2,F
21340,19735,Yauvani Mital,67.0,6.0,6,3,F
21341,19736,Raagini Tiwari,54.0,10.0,1,1,F
21342,19737,Fariq Natarajan,18.0,10.0,5,4,M
21343,19738,Dakshesh Gill,57.0,1.0,6,3,M
21344,19739,Kalpit Balay,60.0,10.0,1,3,M
21345,19740,Ansh Parekh,75.0,9.0,4,3,M
21346,19741,Abdul Lall,54.0,4.0,3,5,M
21347,19742,Sarthak Mohanty,48.0,1.0,7,4,M
21348,19742,Patrick Som,42.0,3.0,6,3,M
21349,19743,Sachi Kala,48.0,,3,5,F
21350,19744,Indrajit Sani,47.0,4.0,5,1,M
21351,19745,Gayathri Dani,69.0,2.0,3,2,F
21352,19746,Falguni Vora,40.0,8.0,3,1,F
