AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,ResolvedPersonID
34332,19896,Tarak Bhatnagar,19,M,22126
34333,19896,Y. Chawla,43,F,32523
34334,19896,Rachit Sachar,23,M,34334
34335,19897,Ijaya Dasgupta,36,F,32366
34336,19897,Krishna Vasa,33,M,34336
34337,19897,Samarth Mangat,22,M,37189
34338,19898,Akshay Lata,20,M,34338
34339,19898,Warinder Sachdeva,40,M,34339
34340,19898,C Sandal,52,M,4222
34341,19898,Wazir Borra,23,M,22087
34342,19899,Aarnaw Rastogi,49,M,6135
34343,19900,Farhan Vyas,24,M,34343
34344,19900,Pratyush Mitra,19,M,32510
34345,19900,Lucky Kala,48,M,28978
34346,19900,Upkaar Wable,50,M,27645
34347,19901,Atharv Lala,32,M,902
34348,19901,Joshua Chaudhari,30,M,24711
34349,19902,Max Hayer,46,M,62544
34350,19902,Victor Guha,48,M,34350
34351,19902,Girindra Kulkarni,42,M,34351
34352,19902,Gabriel Dash,18,M,34352
34353,19903,Bakhshi Kota,25,M,34353
34354,19904,Part Mohanty,55,M,32980
34355,19905,Jai Lalla,46,M,7590
34356,19906,Indrajit Dhillon,37,M,34356
34357,19907,Manan Prabhu,60,M,27561
34358,19908,G Ben,22,M,899
34359,19909,Andrew Patla,60,M,34359
34360,19909,J. Kannan,47,M,3076
34361,19910,A Sem,49,F,32488
34362,19911,Charles Sama,23,M,12082
34363,19911,B Sridhar,57,M,34183
34364,19911,Quincy Mangat,39,M,34364
34365,19911,Caleb Dhaliwal,25,M,34365
34366,19912,Aadi Issac,30,M,34366
34367,19913,Chanakya Balasubramanian,41,M,34367
34368,19913,Aarnav Rastogi,49,M,6135
34369,19913,V Sengupta,34,M,22305
34370,19913,Kamya Padmanabhan,33,F,34370
34371,19914,A. Sridhar,28,M,32604
34372,19914,Timothy Dash,20,M,34372
34373,19914,Zehaan Dhawan,40,M,34373
34374,19915,X Dass,37,M,32440
34375,19916,Samar Taneja,24,M,6934
34376,19917,Aahana Sem,49,F,32488
34377,19918,Pratyush Mitra,21,M,32510
34378,19918,Daniel Oommen,47,M,34378
34379,19919,Praneel Gandhi,57,M,3133
34380,19919,Timothy Sawhney,56,M,34380
34381,19920,Ikbal Menon,45,M,31927
34382,19920,William Hayer,57,M,34382
34383,19921,Balendra Bhandari,19,M,34383
34384,19921,L Rastogi,44,M,24941
34385,19922,J. Lalla,44,M,7590
34386,19922,Yachana Chandra,60,F,34386
34387,19923,Balendra Rege,33,M,34387
34388,19924,Eta Balan,41,T,34388
34389,19925,Teerth Dhar,63,M,34389
34390,19926,Wazir Borra,21,M,22087
34391,19926,Reyansh Borra,59,M,49443
34392,19926,Avi Seshadri,17,M,34392
34393,19926,Qabil Sibal,64,M,34393
34394,19927,Ekapad Sunder,19,M,34394
34395,19927,Yochana Chawla,44,F,32523
34396,19927,Girik Kumar,48,M,18937
34397,19927,Chanakya Ranganathan,64,M,34397
34398,19928,Samar Dalal,41,M,34398
34399,19929,Nachiket Uppal,17,M,34399
34400,19930,Wriddhish Chaudhry,33,M,34400
34401,19931,I. Dasgupta,36,F,32366
34402,19932,Elijah Dora,16,M,34402
34403,19933,Gabriel Balasubramanian,36,M,34403
34404,19933,Aarush Bali,30,M,34404
34405,19934,Quincy Suri,59,M,34405
34406,19934,Champak Singhal,28,M,34406
34407,19934,D Rajan,26,M,56453
34408,19935,Sathvik Bhatt,62,M,25141
34409,19935,Zayd Vaydya,20,M,32500
34410,19936,Gagan Natarajan,19,M,28037
34411,19937,Ishita Date,65,F,34411
34412,19938,Ansh Lad,24,M,34412
34413,19939,D. Rajan,25,M,56453
34414,19940,Ekapad Doshi,36,M,34414
34415,19941,Rachit Mall,58,M,32585
34416,19942,Nilima Bala,32,F,34416
34417,19942,Zayyan Varghese,60,M,1833
34418,19943,Vrinda Banik,38,F,34418
34419,19943,W. Borra,23,M,22087
34420,19943,W Borra,23,M,22087
34421,19944,Gavin Naidu,32,M,4194
34422,19944,F Bajwa,30,M,2491
34423,19945,B. Basu,23,M,31427
34424,19945,L Kala,48,M,28978
34425,19945,Qarin Nanda,53,M,34425
34426,19946,Rachit Mall,56,M,32585
34427,19946,Indrajit Narasimhan,32,M,34427
34428,19947,Sathwik Dewi,25,M,7131
34429,19948,Chaitanya Bobal,21,M,34429
34430,19948,Atharv Chaudhuri,65,M,34430
34431,19949,Ranveer Chadha,35,M,32429
34432,19950,Ranbir Dugar,21,M,21543
34433,19951,Gopal Kala,25,M,32665
34434,19952,Andrew Kapoor,51,M,34434
34435,19952,P Mohanty,57,M,32980
34436,19953,Oliver D’Alia,63,M,34436
34437,19954,Vincent Kapadia,16,M,34437
34438,19955,Adya Gade,19,F,34438
34439,19955,Falan Tara,43,M,34439
34440,19956,Chanakya Sandal,52,M,4222
34441,19956,Praneel Pandya,43,M,5853
34442,19957,Dew Bat,46,M,32792
34443,19958,Sai Mangal,46,M,34154
34444,19959,C Sandal,52,M,4222
34445,19960,wincent Sengupta,34,M,22305
34446,19960,Praneel Bumb,33,M,11647
34447,19961,A. Bansal,18,M,32362
34448,19962,Dhruv Tiwari,36,M,34448
34449,19962,Urishilla Apte,30,F,34449
34450,19962,Nathan Shah,30,M,30493
34451,19963,Nakul Divan,63,M,34451
34452,19964,Pratyush Bhalla,56,M,34452
34453,19965,Ayushman Bhatt,55,M,34453
34454,19965,G. Kala,26,M,32665
34455,19965,X Dass,39,M,32440
34456,19966,Viraj Pant,36,M,34456
34457,19967,S Devi,25,M,32524
34458,19968,Imaran Gopal,44,M,34458
34459,19968,Samarth Chandran,42,M,34459
34460,19969,Balendra Seth,16,M,18001
34461,19970,Udant Murthy,35,M,34461
34462,19971,Warjas Brahmbhatt,33,M,30079
34463,19972,P Mitra,19,M,32510
34464,19973,Wriddhish Pai,60,M,34464
34465,19974,Yash Swaminathan,53,M,34465
34466,19975,Abhimanyu Cherian,42,M,32392
34467,19976,Girish Solanki,56,M,10789
34468,19977,Reyansh Patla,62,M,34468
34469,19978,Z. Vaidya,19,M,32407
34470,19978,Samaksh Tiwari,20,M,34470
34471,19979,J Balakrishnan,40,M,24231
34472,19979,Ishwar Varkey,37,M,34472
34473,19980,Pranit Deshmukh,62,M,34473
34474,19981,Jai Bhasin,29,M,34474
34475,19981,Veer Kota,53,M,34475
34476,19982,Tarak Bhatnagar,21,M,22126
34477,19983,Madhav Kalla,21,M,42927
34478,19984,Gaurang Kapadia,29,M,34478
34479,19984,A Sem,49,F,32488
34480,19985,Rayaan Raj,39,M,55797
34481,19986,A Mani,43,M,36757
34482,19987,Jackson Parikh,57,M,34482
34483,19988,Rudra Buch,26,M,34483
34484,19989,Yagnesh Halder,18,M,16529
34485,19989,Alexander Sridhar,28,M,32604
34486,19989,Charles Sama,25,M,12082
34487,19990,Rohan Rajagopalan,22,M,34487
34488,19991,Gagan Zachariah,59,M,41999
34489,19992,Jagat Nagarajan,32,M,34489
34490,19993,Mugdha Nagarajan,50,F,34490
34491,19993,Krishna Bhakta,47,M,34491
34492,19994,Mason Mohanty,59,M,34492
34493,19995,Nathan Ratta,48,M,7112
34494,19996,A Balasubramanian,31,M,17664
34495,19996,Abha Mannan,38,F,34495
34496,19996,Oscar Patla,57,M,33458
34497,19997,C. Sama,24,M,12082
34498,19998,Amol Patla,46,M,34498
34499,19999,Omkaar Mittal,50,M,34499
34500,19999,Avi Nagi,55,M,34500
34501,19999,Warinder Ghose,34,M,9486
34502,20000,Thomas Wason,34,M,34502
34503,20001,Jatin Bail,45,M,18177
34504,20001,Gayathri Mallick,52,F,34504
34505,20002,Om Sawhney,31,M,34505
34506,20003,Banjeet Rajan,54,M,7754
34507,20003,Yagnesh Dhar,43,M,15842
34508,20003,Frederick Sridhar,63,M,34508
34509,20003,Chakradev Devan,46,M,14597
34510,20004,Bimala Nath,27,T,34510
34511,20004,Girish Sekhon,16,M,34511
34512,20005,Vedika Palan,56,F,34512
34513,20006,Lucky Kala,48,M,28978
34514,20007,Unni Sachdewa,42,F,32651
34515,20008,Elijah Mutti,37,M,34515
34516,20009,P Gola,19,M,12128
34517,20010,Vincent Chauhan,62,M,34517
34518,20011,Jatin Balakrishnan,42,M,24231
34519,20012,Inaya Prabhakar,56,F,34519
34520,20012,Atarv Bansal,21,M,32362
34521,20013,Yatin Sagar,46,M,34521
34522,20014,S. Mangal,46,M,34154
34523,20015,Rehaan Sandhu,32,M,27961
34524,20015,A. Karan,53,M,3980
34525,20016,Yatan Dube,20,M,34525
34526,20017,Theodore Agrawal,57,M,34526
34527,20017,Pratyush Kadakia,37,M,34527
34528,20017,Atharw Lala,32,M,902
34529,20017,Bakhshi Naik,49,M,34529
34530,20018,Jatin Kannan,49,M,3076
34531,20019,Champak Keer,22,M,34531
34532,20020,Nisha Ramachandran,54,F,25917
34533,20021,Rushil Chad,62,M,34533
34534,20022,M Raj,58,F,30465
34535,20022,Girindra Choudhry,44,M,34535
34536,20022,Nakul Bobal,24,M,34536
34537,20023,Chatresh Chhabra,42,M,14456
34538,20023,Mohammed Basak,31,M,34538
34539,20024,Robert Sankar,33,M,6422
34540,20025,Abha Sunder,54,F,34540
34541,20026,Ikbal Hans,38,M,34541
34542,20027,Jeet Pal,49,M,34542
34543,20028,Lopa Borde,31,F,10480
34544,20028,Patrick Minhas,59,M,34544
34545,20028,Banjeet Rajan,54,M,7754
34546,20028,Chakradev Shetty,64,M,34546
34547,20029,Arin Sama,53,M,34547
34548,20029,Tarak Bhatnagar,21,M,22126
34549,20030,Gabriel Ben,24,M,899
34550,20031,Yochana Chawla,44,F,32523
34551,20032,Gautami Sarraf,37,F,34551
34552,20033,Kabir Bajaj,46,M,32357
34553,20033,Balwan Basu,22,M,31427
34554,20034,Rudra Anne,42,M,34554
34555,20035,O. Goyal,27,M,32629
34556,20036,Benjamin Narain,27,M,34556
34557,20036,Alexander Sridhar,28,M,32604
34558,20037,B Chowdhury,41,M,15859
34559,20037,L. Borde,32,F,10480
34560,20037,Warjas Kulkarni,43,M,34560
34561,20038,Jacob Brar,18,M,34561
34562,20038,Nakul Rege,64,M,34562
34563,20039,Hritik Oak,35,M,34563
34564,20040,Lucky Kala,48,M,28978
34565,20041,Faqid Gokhale,65,M,34565
34566,20041,Aarush Guha,55,M,13391
34567,20042,Daksh Dani,24,M,34567
34568,20042,R Sengupta,41,M,20206
34569,20042,Hemang Barad,37,M,34569
34570,20043,Darsh Sunder,52,M,1207
34571,20044,Theodore Kar,26,M,34571
34572,20044,Theodore Agate,40,M,34572
34573,20045,Thomas Vasa,52,M,34573
34574,20045,Faqid Subramanian,59,M,34574
34575,20045,Sai Padmanabhan,50,M,34575
34576,20046,Samarth Savant,58,M,34576
34577,20047,Jatin Divan,18,M,16982
34578,20047,Ishaan Sengupta,46,M,34578
34579,20048,Jai Lalla,46,M,7590
34580,20049,Aahana Sem,49,F,32488
34581,20050,Upkaar Palla,34,M,29131
34582,20050,Lucky Cheema,47,M,34582
34583,20051,Xavier Dass,39,M,32440
34584,20052,Aishani Mishra,19,F,34584
34585,20053,Chanakya Sandal,52,M,4222
34586,20053,Falan Pall,65,M,16031
34587,20054,Dhruv Bhatnagar,51,M,34587
34588,20055,Champak Gara,57,M,34588
34589,20056,Laksh Sandhu,40,M,34589
34590,20057,Tanveer Rattan,28,M,3345
34591,20057,Daniel Seth,52,M,34591
34592,20057,Chandran Karnik,31,M,38734
34593,20058,Warinder Pillay,54,M,34593
34594,20058,Girish Atwal,27,M,34594
34595,20058,C Agrawal,51,M,6719
34596,20058,Manbir Ghose,22,M,34596
34597,20059,Hemal Barad,49,F,34597
34598,20060,Maya Raj,58,F,30465
34599,20061,Darsh Rajan,26,M,56453
34600,20062,Udarsh Kanda,47,M,26399
34601,20062,Yatan Das,57,M,29191
34602,20063,Reyansh Dugal,39,M,34602
34603,20064,Advik Kota,50,M,34603
34604,20064,Qabil Dani,20,M,34604
34605,20064,Daniel Bassi,51,M,34605
34606,20065,Raghav Bhakta,35,M,34606
34607,20066,Jatin Balakrisnan,40,M,24231
34608,20067,Gavin Krishna,62,M,34608
34609,20068,Naksh Chand,46,M,46449
34610,20068,Charles Sama,23,M,12082
34611,20069,Reyansh Bhatia,23,M,23341
34612,20070,Bhavani Bora,47,F,34612
34613,20071,Timothy Bhardwaj,36,M,34613
34614,20071,Yashica Dora,43,F,34614
34615,20072,Orinder Nair,45,M,34615
34616,20072,Isaac Bajwa,62,M,16850
34617,20073,A Sem,48,F,32488
34618,20074,Noah Gill,59,M,34618
34619,20074,Chakradev Wagle,24,M,31412
34620,20075,Frederick Chand,52,M,34620
34621,20076,Theodore Hayer,18,M,34621
34622,20076,Luke Gaba,29,M,32619
34623,20077,U. Sachdeva,41,F,32406
34624,20078,Shaurya Bava,62,M,34624
34625,20078,Edhitha Apte,59,F,34625
34626,20078,Mason Chandran,19,M,12151
34627,20079,Rachit Mall,56,M,32585
34628,20079,Krishna Shan,47,M,34628
34629,20080,Tanish Kalita,64,M,34629
34630,20080,Harshil Kapadia,38,M,34630
34631,20080,Karan Barad,39,M,22903
34632,20081,Umang Jani,34,M,34632
34633,20082,Wazir Dubey,60,M,34633
34634,20082,Akshay Datta,39,M,52884
34635,20082,W. Borra,23,M,22087
34636,20083,Ikbal Bora,18,M,34636
34637,20083,Sai Mangal,44,M,34154
34638,20083,Aarnaw Rastogi,49,M,6135
34639,20083,Kiaan Sathe,17,M,34639
34640,20084,Ishaan Samra,59,M,34640
34641,20084,Ishwar Pall,37,M,61942
34642,20085,Rachit Mall,54,M,32585
34643,20086,Aahana Sem,49,F,32488
34644,20087,Gaurav Bir,32,M,34644
34645,20088,Elijah Bhatt,29,M,32397
34646,20088,Gunbir Lala,28,M,34646
34647,20089,Yatan Sule,52,M,20512
34648,20090,L. Sawhney,57,F,63837
34649,20090,Naksh Dixit,47,M,34649
34650,20090,Jagat Nadig,64,M,34650
34651,20091,Samaksh Manda,26,M,60737
34652,20091,Saksham Shan,43,M,34652
34653,20091,Dew Bat,44,M,32792
34654,20092,Patrick Natarajan,57,M,2692
34655,20092,Faqid Babu,38,M,32370
34656,20093,George Kannan,24,M,12583
34657,20094,Banjeet Toor,21,M,34657
34658,20094,Yatan Sama,17,M,34658
34659,20094,Upasna Chada,17,F,34659
34660,20095,Faras Sawhney,44,M,32705
34661,20096,Zashil Gaba,49,M,7744
34662,20096,Chanakya Karnik,36,M,34662
34663,20097,E. Dugal,43,F,24807
34664,20098,Tristan Kara,62,M,34664
34665,20099,Sathvik Dubey,47,M,8536
34666,20100,Frederick Palla,16,M,34666
34667,20101,Dominic Barad,26,M,34667
34668,20101,Elijah Chad,50,M,34668
34669,20102,Zayyan Wali,19,M,34669
34670,20102,Sathvik Handa,27,M,1128
34671,20103,Q Dutt,54,M,14495
34672,20103,O. Sagar,52,F,2016
34673,20103,Zehaan Mammen,31,M,34673
34674,20104,Wridesh Chakraborty,33,M,34674
34675,20105,Indrajit Shetty,43,M,7412
34676,20106,Gaurav Kara,30,M,34676
34677,20107,Rushil Chaudhari,38,M,31817
34678,20107,Azad Trivedi,16,M,34678
34679,20108,Samuel Sura,18,M,34679
34680,20109,Praneel Hari,62,M,34680
34681,20109,Warjas Tara,19,M,34681
34682,20109,Ethan Kaur,18,M,26729
34683,20110,Wakeeta Korpal,57,T,34683
34684,20111,Vrishti Pandey,44,F,34684
34685,20112,H Thakur,23,M,31129
34686,20112,Ikbal Barad,21,M,25495
34687,20112,Advaith Dalal,55,M,34687
34688,20113,Warinder Ravi,51,M,34688
34689,20114,Alexander Sule,27,M,3018
34690,20115,V. Bora,52,M,34690
34691,20115,C Jani,36,M,34691
34692,20115,Chakradev Jani,65,M,34692
34693,20116,Abeer Mall,59,M,34693
34694,20117,Ekaraj Sundaram,23,M,34694
34695,20117,Warinder Ganesh,46,M,34695
34696,20117,Michael Raj,20,M,8884
34697,20118,Ekaraj Sundaram,23,M,34694
34698,20118,Sai Karpe,29,M,28394
34699,20119,J. Samra,46,M,20663
34700,20119,W. Munshi,25,F,34700
34701,20120,W Kant,53,M,29547
34702,20120,Caleb Arya,18,M,34702
34703,20121,Frado Nagar,53,M,34703
34704,20121,A. Rege,40,M,23237
34705,20122,Noah Mishra,43,M,13316
34706,20122,Tara Nagy,32,T,34706
34707,20122,Abeer Randhawa,35,M,16688
34708,20123,A. Murty,44,M,19849
34709,20123,C. Jani,38,M,34691
34710,20123,Anamika Thakkar,51,F,34710
34711,20124,Kabir Zacharia,57,M,34711
34712,20125,Nites Sankar,34,M,26037
34713,20125,Charles Lalla,24,M,23981
34714,20125,Veda Iyengar,56,F,34714
34715,20126,Jason Sandhu,57,M,34715
34716,20126,Indali Mane,41,F,19533
34717,20127,Hitesh Sha,49,M,58197
34718,20128,Chakradev Mohan,63,M,34718
34719,20128,Dhruv Chokshi,22,M,34719
34720,20128,Nihal Wagle,25,M,34720
34721,20128,Arjun Krishnamurthy,51,M,34721
34722,20129,Charan Chatterjee,55,M,20111
34723,20129,Pranit Iyer,58,M,9461
34724,20130,Bachittar Banik,61,M,34724
34725,20130,Anay Oak,24,M,34725
34726,20131,Yuvraj Chhabra,23,M,34726
34727,20132,A. Khatri,43,M,30953
34728,20132,Azaan Hayer,20,M,34728
34729,20133,George Mahal,34,M,8514
34730,20134,Zashil Raju,47,M,45863
34731,20134,Ira Chaudhry,44,F,34731
34732,20134,G Chana,46,M,15879
34733,20135,Chatura Deo,41,M,11659
34734,20135,Rushil Chaudhari,38,M,31817
34735,20136,Chatura Oak,45,M,29321
34736,20136,Zehaan Contractor,43,M,34736
34737,20137,Jairaj Mahajan,65,M,34737
34738,20137,W. Munshi,24,F,34700
34739,20138,Wridesh Hora,57,M,34739
34740,20138,Siddharth Ramaswamy,44,M,32679
34741,20139,Thomas Dhawan,34,M,34741
34742,20140,Upasna Buch,23,F,34742
34743,20141,Maanas Varty,24,M,17890
34744,20141,Chakradhar Sandhu,31,M,34744
34745,20141,Oesi Sagar,53,F,2016
34746,20141,Iswar Parek,55,M,18828
34747,20142,Ishaan Pingle,25,M,34747
34748,20142,Kalpit Kulkarni,55,M,2915
34749,20143,Daksh Yadav,54,M,34749
34750,20143,Michael Raj,20,M,8884
34751,20143,Manbir Jayaraman,42,M,34751
34752,20144,Watika Munshi,24,F,34700
34753,20144,Agastya Mutti,37,M,34753
34754,20144,Isaac Andra,16,M,34754
34755,20144,Ijaya Suresh,29,F,34755
34756,20145,Abdul Vig,63,M,34756
34757,20145,Qadim Basu,27,M,34757
34758,20145,Faras Sheth,46,M,31650
34759,20146,Ekavir Goel,36,M,11795
34760,20147,Quincy Srinivasan,31,M,34760
34761,20148,E Bandi,28,M,34761
34762,20149,Madhav Ratti,22,M,34762
34763,20150,Raghav Acharya,28,M,34763
34764,20150,Jagat Mand,32,M,30649
34765,20150,O Bath,47,F,34765
34766,20150,Xavier Mital,40,M,34766
34767,20151,R Chaudhari,38,M,31817
34768,20152,Hredhaan Pai,24,M,12934
34769,20152,T Kulkarni,56,M,11713
34770,20153,Girish Chana,48,M,15879
34771,20154,Pranil Edwin,41,M,9779
34772,20155,Jatin Dutta,20,M,34772
34773,20155,Caleb Tiwari,27,M,34773
34774,20156,Rushil Chaudhari,38,M,31817
34775,20156,Isaiah Mannan,40,M,34775
34776,20156,Dalbir Kata,47,M,1870
34777,20157,Daksa Sekon,51,F,28524
34778,20157,Rohan Nair,46,M,34778
34779,20157,Avi Issac,64,M,34779
34780,20158,Samarth Halder,61,M,25125
34781,20158,Dominic Thaman,65,M,34781
34782,20158,Jai Sant,49,M,34782
34783,20158,Quincy Pandya,42,M,34783
34784,20159,Pranaw Rana,51,M,26906
34785,20159,E Aurora,24,M,48263
34786,20159,Qasim Singhal,47,M,34786
34787,20159,Part Sinha,51,M,12123
34788,20160,Aadi Dalal,18,M,56253
34789,20161,Alexander Prashad,43,M,51193
34790,20162,A Puri,43,M,28101
34791,20162,George Mahal,35,M,8514
34792,20163,Nitesh Sagar,46,M,34792
34793,20164,Warjas Tara,19,M,34681
34794,20164,Etan Kaur,18,M,26729
34795,20165,U. Brahmbhatt,40,M,54124
34796,20166,Ishaan Deo,18,M,34796
34797,20166,Ronith Chawla,31,M,34797
34798,20167,Dominic Mangal,16,M,34798
34799,20168,Nakul Pillay,24,M,34799
34800,20169,Vivaan Shah,35,M,34800
34801,20170,Arjun Chokshi,59,M,51691
34802,20170,Abeer Chopra,26,M,34802
34803,20171,Arjun Suri,16,M,34803
34804,20171,Lohit Pall,29,M,26206
34805,20172,Daniel Vala,47,M,34805
34806,20173,Rudra Chakrabarti,43,M,6772
34807,20173,Liam Nazareth,28,M,34807
34808,20173,Sanya Palla,34,F,34808
34809,20174,Chakrika Murty,57,F,34809
34810,20175,Abhiram Tank,21,M,34810
34811,20175,Balveer Walla,50,M,34811
34812,20176,Laks Mohan,21,M,34812
34813,20177,Neel Manda,41,M,6166
34814,20178,Hardik Solanki,22,M,5365
34815,20178,Ikbal Lad,56,M,34815
34816,20179,Awi Boase,53,M,10671
34817,20180,Ekapad Sarna,28,M,42052
34818,20180,Abhimanyu Panchal,50,M,34818
34819,20180,Advaith Khatri,43,M,30953
34820,20180,M. Raj,20,M,8884
34821,20181,Farhan Saraf,39,M,51669
34822,20181,Kevin Ramakrishnan,63,M,29067
34823,20182,Ojas Mahajan,56,M,34823
34824,20182,Praneel Kale,50,M,34824
34825,20182,T. Lall,46,M,9392
34826,20183,Azad Morar,57,M,34826
34827,20184,Darsh Khatri,40,M,30953
34828,20184,Anay Keer,52,M,34828
34829,20185,Ekapad Sarna,29,M,42052
34830,20185,Reyansh Ganguly,32,M,34830
34831,20185,Ans Puri,43,M,28101
34832,20186,A Murthy,28,M,23992
34833,20187,Quincy Rattan,24,M,34833
34834,20188,Aarnav Soman,35,M,34834
34835,20189,Isaac Guha,29,M,34835
34836,20189,R Subramaniam,22,M,34836
34837,20190,Onkar Hayer,22,M,34837
34838,20190,Balveer Ram,19,M,44404
34839,20190,Zayan Yohannan,26,M,39258
34840,20191,Watika Munshi,23,F,34700
34841,20191,Qabil Sunder,28,M,34841
34842,20192,Wahab Kant,52,M,29547
34843,20192,Udant Ahluwalia,64,M,34843
34844,20193,R. Madan,36,M,54396
34845,20194,Nikita Mannan,25,F,34845
34846,20194,Jason Joshi,50,M,34846
34847,20195,Bhavini Kamdar,61,F,12390
34848,20195,Advaith Khatri,43,M,30953
34849,20196,Aditya Hayer,26,M,21783
34850,20196,Falan Mody,37,M,11955
34851,20196,Isaiah Chadha,36,M,34851
34852,20197,Indali Mane,41,F,19533
34853,20198,Vyanjana Kapur,47,F,551
34854,20198,Wazir Sant,20,M,34854
34855,20198,A Murty,42,M,19849
34856,20199,Harsh Nagarajan,51,M,12451
34857,20200,B Tiwari,54,M,34857
34858,20201,Karan Shah,48,M,8818
34859,20201,Wahab Ranganathan,31,M,34859
34860,20201,Ishwar Bedi,36,M,34860
34861,20202,Timoty Lall,47,M,9392
34862,20203,Balhaar Saxena,32,M,28261
34863,20204,Darpan Bala,45,M,59571
34864,20205,Yash Narasimhan,35,M,25398
34865,20205,Shaurya Sem,64,M,34865
34866,20205,Zaid Srivastava,28,M,2973
34867,20205,V Bora,54,M,34690
34868,20206,Zaid Srivastava,28,M,2973
34869,20206,Anthony Kohli,21,M,34869
34870,20207,Karan Datta,34,M,43284
34871,20208,Falguni Chada,26,F,34871
34872,20208,Anay Saha,43,M,34872
34873,20208,Nathaniel Ghose,21,M,34873
34874,20208,Owen Buch,63,M,34874
34875,20209,Ekanta Dugal,43,F,24807
34876,20209,Maanas Zacharia,60,M,41999
34877,20210,Ishaan Sha,16,M,19630
34878,20210,Timothy Gandhi,20,M,34878
34879,20211,Hitesh Kaur,28,M,22358
34880,20212,Jacob Kari,45,M,34880
34881,20213,Advay Jha,59,M,124
34882,20214,Lohit Mohanty,62,M,34882
34883,20214,Z Srivastava,27,M,2973
34884,20214,Jacob Ahuja,45,M,34884
34885,20215,Ryan Srinivas,21,M,34885
34886,20216,Kevin Kalita,56,M,34886
34887,20216,G. Rattan,40,M,34887
34888,20216,Qadim Wadhwa,19,M,22428
34889,20217,Watika Munsi,23,F,34700
34890,20217,Teerth Kala,65,M,34890
34891,20218,Tanay Nadig,33,M,34891
34892,20219,G. Arora,18,F,3366
34893,20219,Maanas Tandon,22,M,34893
34894,20220,Xavier Minhas,47,M,6277
34895,20221,A. Chadha,29,M,29697
34896,20222,Anthony Ghosh,33,M,16463
34897,20222,Zaid Bal,49,M,3125
34898,20223,Lavanya Datta,19,F,2359
34899,20224,G. Chana,46,M,15879
34900,20225,Wahab Khatri,56,M,10996
34901,20226,Faqid Dayal,57,M,34901
34902,20227,Agastya Sule,32,M,637
34903,20227,Fariq Varghese,43,M,13306
34904,20228,A. Rege,40,M,23237
34905,20229,Gavin Rastogi,45,M,34905
34906,20229,George Randhawa,62,M,34906
34907,20229,A. Rege,38,M,23237
34908,20229,Ikbal Gole,29,M,32842
34909,20230,Max Ghose,59,M,34909
34910,20231,Ekbal Shetty,61,M,34910
34911,20231,Omkaar Kuruvilla,45,M,34911
34912,20232,A Patla,19,M,10992
34913,20232,Yagnesh Chandran,24,M,35739
34914,20233,Avi Dada,52,M,34914
34915,20234,Pratyush Om,52,M,34915
34916,20235,E. Kaur,20,M,14840
34917,20236,Thomas Aurora,51,M,34917
34918,20236,Wahab Kant,52,M,29547
34919,20237,David Parmer,26,M,34919
34920,20237,Logan Chandran,53,M,34920
34921,20237,Hitesh Tripathi,29,M,34921
34922,20238,Arin Morar,55,M,34922
34923,20239,Champak Tank,35,M,34923
34924,20240,Chandres Jani,38,M,34691
34925,20241,Ekbal Cherian,18,M,34925
34926,20241,Dalbir Sabharwal,45,M,34926
34927,20242,Yuvraj Palla,33,M,34927
34928,20242,Baljiwan Samra,41,M,48044
34929,20243,Gaurangi Arora,17,F,3366
34930,20244,Manan Munshi,44,M,986
34931,20244,Anay Deo,32,M,34931
34932,20245,Warjas Tara,19,M,34681
34933,20245,Aryan Chandra,35,M,2235
34934,20246,Chandran Chahal,62,M,34934
34935,20247,N. Sankar,34,M,26037
34936,20248,Bahadurjit Majumdar,36,M,32827
34937,20249,Jacob Parikh,39,M,34937
34938,20250,Manan Devan,39,M,9921
34939,20250,Hitesh Ramakrishnan,51,M,34939
34940,20251,Isaiah Sawhney,33,M,34940
34941,20252,Mohammed Sachdev,17,M,34941
34942,20253,Chandran Ganguly,59,M,34942
34943,20253,Aditya Deol,18,M,34943
34944,20254,Wahab Bali,20,M,36012
34945,20255,Nicholas Pal,29,M,34945
34946,20256,C Jani,39,M,34691
34947,20257,E Chhabra,42,M,34947
34948,20257,Girindra Mallick,47,M,34948
34949,20258,Daks Yadaw,50,M,34949
34950,20258,Naveen Natarajan,54,M,34950
34951,20259,Bachittar Acharya,50,M,34951
34952,20260,Anmol Dhar,16,M,34952
34953,20260,Zaid Srivastava,29,M,2973
34954,20260,Oliver Kapur,35,M,34954
34955,20261,Manthan Oak,27,M,34955
34956,20262,Balvan Chakraborty,24,M,34956
34957,20262,Guneet Mannan,31,M,34957
34958,20262,Yug Walia,38,M,34958
34959,20263,Logan Kumer,35,M,34959
34960,20263,Victor Iyengar,64,M,34960
34961,20264,Ansh Aggarwal,39,M,17191
34962,20265,Isaac Prabhu,58,M,34962
34963,20266,Nakul Mann,39,M,34963
34964,20267,Rusil Chaudhari,38,M,31817
34965,20267,David Taneja,28,M,34965
34966,20267,Yashodhara Peri,28,F,34966
34967,20268,Viraj Khare,56,M,34967
34968,20269,Anay Zacharia,49,M,34968
34969,20269,Jackson Bhalla,49,M,34969
34970,20269,Oeshi Sagar,52,F,2016
34971,20269,Liam Sampath,21,M,31288
34972,20270,Niharika Pandey,59,F,34972
34973,20270,Wahab Malhotra,41,M,34973
