EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
7685,10,572,10,4,KGID107685,Omkaar,1970-07-06,M,A+,0,2010-08-26
7686,10,572,9,4,KGID107686,Darpan,1979-08-23,M,O+,0,2017-09-16
7687,10,572,10,4,KGID107687,Tarak,1996-10-19,M,O-,0,2010-01-15
7688,10,572,6,5,KGID107688,Jhalak,1977-10-16,F,B+,0,2011-02-13
7689,10,572,7,2,KGID107689,Vasatika,1998-02-12,F,B-,0,2001-12-07
7690,10,572,9,2,KGID107690,Faras,1999-11-15,M,O+,0,2024-12-23
7691,10,572,10,4,KGID107691,Vedant,2002-10-30,M,B+,1,2007-07-24
7692,10,573,10,5,KGID107692,Unnati,1977-11-28,F,O-,0,2020-01-25
7693,10,573,6,3,KGID107693,Patrick,1976-11-26,M,O-,0,2019-06-14
7694,10,573,10,3,KGID107694,Nathaniel,1973-07-07,M,B+,0,2014-11-29
7695,10,573,10,5,KGID107695,Rehaan,2001-09-13,M,A-,0,2019-04-29
7696,10,573,6,3,KGID107696,Inaya,1983-10-05,F,AB+,0,2019-10-10
7697,10,573,7,1,KGID107697,Bahadurjit,1987-10-21,M,B-,0,2000-05-09
7698,10,573,6,3,KGID107698,Zashil,2002-08-01,M,A+,0,2004-12-28
7699,10,573,6,4,KGID107699,Irya,1972-03-10,F,O+,0,2007-10-23
7700,10,573,9,4,KGID107700,Nathaniel,1990-03-27,M,B-,0,2009-04-04
7701,10,573,6,5,KGID107701,Kai,1972-02-15,M,O-,0,2021-01-02
7702,10,574,6,1,KGID107702,Eta,1968-10-24,F,B-,0,2013-12-13
7703,10,574,10,4,KGID107703,Naksh,1984-04-02,M,O+,0,2016-09-18
7704,10,574,10,2,KGID107704,Jeremiah,1982-04-26,M,B+,0,2024-11-03
7705,10,574,10,3,KGID107705,Chandresh,1990-06-10,M,B-,0,2012-12-29
7706,10,574,7,3,KGID107706,Alexander,2002-03-09,M,O+,0,2025-03-09
7707,10,574,10,6,KGID107707,Veer,1973-04-20,M,B-,0,2014-01-18
7708,10,574,10,6,KGID107708,Isha,1969-03-06,F,AB+,0,1998-10-15
7709,10,574,6,4,KGID107709,Unni,1989-12-31,F,B-,0,2004-01-12
7710,10,574,10,3,KGID107710,Jagat,1986-01-14,M,O+,0,1998-07-04
7711,10,574,10,1,KGID107711,Pooja,1982-02-06,F,A-,0,2005-11-02
7712,10,574,7,3,KGID107712,Ethan,1985-05-29,M,A+,0,2023-06-02
7713,10,574,10,2,KGID107713,Isaac,1979-06-09,M,B-,0,2013-07-04
7714,10,574,7,5,KGID107714,Amol,1986-12-29,M,A-,0,2019-02-03
7715,10,574,7,6,KGID107715,Dhruv,1995-03-29,M,A-,0,2012-01-24
7716,10,574,10,6,KGID107716,Kiaan,1974-12-27,M,B+,0,2019-09-13
7717,10,574,6,2,KGID107717,Wyatt,1972-01-25,M,A+,0,1997-06-28
7718,10,574,10,6,KGID107718,Faraj,1972-10-13,M,O-,0,2008-10-10
7719,10,574,10,6,KGID107719,Hemal,1984-08-09,F,A+,0,2005-10-04
7720,10,574,9,3,KGID107720,Anmol,1971-11-03,M,AB+,0,2012-06-09
7721,10,575,10,6,KGID107721,Ekavir,1996-08-01,M,O+,0,2017-06-12
7722,10,575,9,4,KGID107722,Dayita,1994-02-13,F,AB+,0,1999-02-01
7723,10,575,9,2,KGID107723,Manthan,1996-06-03,M,A-,0,2011-07-09
7724,10,575,7,6,KGID107724,Advaith,1991-05-19,M,O+,0,2007-06-25
7725,10,575,9,6,KGID107725,Max,1983-07-10,M,AB+,0,2012-06-12
7726,10,575,10,4,KGID107726,Pratyush,1971-11-08,M,B-,0,1999-12-19
7727,10,575,10,4,KGID107727,Om,1989-08-15,M,A+,0,2011-02-11
7728,10,575,9,6,KGID107728,Omkaar,1975-10-08,M,O+,0,2022-09-18
7729,10,575,10,3,KGID107729,Balvan,1983-08-01,M,O+,0,1997-04-08
7730,10,575,10,3,KGID107730,Darpan,1984-04-02,M,A-,0,2013-05-23
7731,10,575,9,5,KGID107731,Chatura,1987-06-10,M,A-,0,2019-09-18
7732,10,575,9,3,KGID107732,Urvi,1996-09-08,F,B-,0,2021-01-13
7733,10,575,10,6,KGID107733,Nathan,1992-04-17,M,B-,0,2011-06-03
7734,10,575,10,5,KGID107734,Farhan,1987-03-17,M,B+,0,2017-08-03
7735,10,575,7,2,KGID107735,Joshua,1994-06-17,M,B-,0,1997-06-25
7736,10,575,10,1,KGID107736,Charan,1998-09-25,M,AB+,0,2011-06-08
7737,10,575,10,4,KGID107737,Nicholas,1983-08-19,M,B+,0,2001-07-14
7738,10,575,6,1,KGID107738,Arin,1982-12-07,M,O+,0,2021-03-24
7739,10,575,9,2,KGID107739,Aarav,1968-12-12,M,A-,0,2001-11-09
7740,10,575,6,1,KGID107740,Indrajit,1995-02-11,M,A+,0,2005-02-07
7741,10,576,10,1,KGID107741,Lila,1974-06-29,F,AB+,0,2016-04-28
7742,10,576,10,5,KGID107742,Vivaan,1973-11-18,M,AB+,0,2015-02-20
7743,10,576,10,2,KGID107743,Avi,1978-07-01,M,A-,0,2014-03-28
7744,10,576,10,4,KGID107744,Chandran,1970-05-20,M,A-,0,2011-02-25
7745,10,576,9,5,KGID107745,Girish,1992-10-28,M,B+,0,1997-03-20
7746,10,576,5,5,KGID107746,Vamakshi,1994-07-31,F,B+,0,2014-12-05
7747,10,576,6,6,KGID107747,Quincy,1997-10-03,M,B+,0,2002-08-11
7748,10,576,5,5,KGID107748,Anya,1994-12-25,F,AB+,0,1998-06-08
7749,10,576,5,5,KGID107749,Dev,1998-08-29,M,B-,0,2017-06-28
7750,10,576,6,5,KGID107750,Maanav,1979-11-25,M,AB+,0,1997-05-27
7751,10,576,7,2,KGID107751,Sai,1990-07-29,M,O+,0,2004-08-10
7752,10,576,10,1,KGID107752,Chanakya,2002-05-24,M,A-,0,2013-08-30
7753,10,576,10,6,KGID107753,Hredhaan,2001-12-09,M,AB+,0,2003-04-05
7754,10,576,6,3,KGID107754,Adya,1985-07-22,F,B-,0,2008-05-28
7755,10,576,10,2,KGID107755,Advik,1972-09-04,M,AB+,0,2020-05-30
7756,10,576,9,2,KGID107756,Ranveer,1971-12-03,M,AB+,0,2007-04-06
7757,10,576,10,5,KGID107757,Nakul,1980-12-14,M,AB+,0,2009-07-18
7758,10,576,7,5,KGID107758,Umang,1979-11-24,M,A+,0,2019-11-12
7759,10,576,10,4,KGID107759,Eesha,1978-06-19,F,O-,0,2018-09-10
7760,10,576,7,5,KGID107760,Jai,1978-08-06,M,O+,0,1999-02-19
7761,10,577,10,1,KGID107761,Oscar,1991-02-27,M,B+,0,1997-11-04
7762,10,577,10,2,KGID107762,Faras,1983-12-30,M,A+,0,2021-04-02
7763,10,577,9,5,KGID107763,Anjali,1990-07-26,F,A+,0,2010-05-22
7764,10,577,7,4,KGID107764,Anusha,1995-08-05,F,B+,0,2020-06-04
7765,10,577,7,4,KGID107765,Sai,1993-05-20,F,B-,0,2000-11-19
7766,10,577,10,4,KGID107766,Faris,1998-08-05,M,AB+,0,2016-06-27
7767,10,577,9,6,KGID107767,Caleb,1996-09-13,M,O+,0,2006-10-23
7768,10,577,10,2,KGID107768,Karan,1991-10-06,M,AB+,0,2003-06-09
7769,10,577,9,3,KGID107769,Faras,1977-08-30,M,A+,0,1998-06-25
7770,10,577,10,5,KGID107770,Simon,1995-06-15,M,O-,0,2001-01-18
7771,10,577,7,2,KGID107771,Jonathan,2000-01-09,M,A+,0,2005-09-22
7772,10,577,10,3,KGID107772,Reyansh,1994-11-21,M,A+,0,2002-08-02
7773,10,577,7,6,KGID107773,Gaurang,1991-07-05,M,A-,0,2005-05-29
7774,10,577,6,5,KGID107774,Deepa,1995-09-25,F,A+,0,2004-07-01
7775,10,577,6,5,KGID107775,Darpan,1971-03-27,M,O-,0,2011-12-01
7776,10,577,10,3,KGID107776,Isaac,1996-02-09,M,O-,0,2020-09-25
7777,10,577,9,4,KGID107777,Jairaj,1968-03-08,M,AB+,0,2005-08-25
7778,10,577,10,3,KGID107778,Wazir,1996-11-24,M,B-,0,2024-10-27
7779,10,577,10,4,KGID107779,Gaurangi,1985-07-21,F,AB+,0,2025-01-20
7780,10,578,10,3,KGID107780,Chatura,1970-05-11,M,AB+,0,2002-11-30
7781,10,578,10,4,KGID107781,Qarin,1999-12-08,M,B+,0,2023-01-26
7782,10,578,6,3,KGID107782,Samarth,1972-09-07,M,AB+,0,2018-06-23
7783,10,578,10,4,KGID107783,Kalpit,1992-03-06,M,A+,0,2000-11-05
7784,10,578,9,5,KGID107784,Darpan,1999-10-31,M,B-,0,2012-05-25
7785,10,578,10,6,KGID107785,Laksh,1976-07-14,M,A+,0,2018-10-24
7786,10,578,10,6,KGID107786,Osha,2001-04-04,F,A+,0,2021-03-20
7787,10,578,6,6,KGID107787,Brijesh,1981-08-02,M,B+,0,2012-04-02
7788,10,578,9,6,KGID107788,Charan,1980-02-09,M,A-,0,2011-12-12
7789,10,578,10,2,KGID107789,Advik,1974-02-02,M,O+,0,2013-08-29
7790,10,578,10,5,KGID107790,Girik,1985-08-20,M,A+,0,2018-09-01
7791,10,579,6,2,KGID107791,Anika,2001-12-08,F,AB+,0,2016-12-16
7792,10,579,10,4,KGID107792,Alexander,1975-05-17,M,O+,0,1997-02-01
7793,10,579,7,3,KGID107793,Andrew,1998-01-08,M,AB+,0,2023-05-20
7794,10,579,10,2,KGID107794,Owen,1977-11-27,M,A+,0,2001-05-17
7795,10,579,6,2,KGID107795,Upkaar,1969-03-11,M,B+,0,2022-05-14
7796,10,579,10,6,KGID107796,Jalsa,1982-05-17,F,B-,0,2018-10-15
7797,10,579,10,6,KGID107797,Manbir,1998-07-06,M,O+,0,2019-07-11
7798,10,579,10,2,KGID107798,Imaran,1996-05-06,M,AB+,0,1998-06-04
7799,10,579,6,6,KGID107799,Abdul,1969-09-26,M,O-,0,1998-03-28
7800,10,579,9,3,KGID107800,Advay,1991-02-11,M,B+,0,2001-03-15
7801,10,579,6,1,KGID107801,Banjeet,1970-03-04,M,B-,0,2012-10-26
7802,10,579,10,4,KGID107802,Arin,1999-12-21,M,AB+,0,2007-01-02
7803,10,579,10,5,KGID107803,Alexander,1992-05-17,M,A+,0,2007-10-29
7804,10,579,6,4,KGID107804,Lucky,1980-10-20,M,A-,0,2021-08-04
7805,10,579,10,2,KGID107805,Gaurav,1981-12-24,M,B+,0,2022-01-14
7806,10,579,10,1,KGID107806,Tanay,1996-02-19,M,A-,0,2020-02-16
7807,10,579,10,6,KGID107807,Aryan,2003-06-25,M,B+,0,1998-08-10
7808,10,580,9,4,KGID107808,Omaja,2003-06-18,F,AB+,0,2007-01-20
7809,10,580,10,4,KGID107809,Girindra,1968-05-23,M,A+,0,2002-06-23
7810,10,580,10,4,KGID107810,Harrison,1971-02-14,M,B-,0,2011-03-28
7811,10,580,6,6,KGID107811,Girik,1973-09-20,M,B+,0,2013-11-19
7812,10,580,6,3,KGID107812,Brijesh,1994-01-13,M,B-,0,2012-12-06
7813,10,580,10,5,KGID107813,Wahab,1992-08-15,M,O+,0,2010-09-28
7814,10,580,10,6,KGID107814,Falan,1967-10-16,M,AB+,0,2021-08-16
7815,10,580,9,4,KGID107815,Manan,1992-06-10,M,B+,0,2014-06-18
7816,10,580,10,5,KGID107816,Pahal,1973-03-02,F,O+,0,2012-07-27
7817,10,580,5,4,KGID107817,Jeet,1971-11-03,M,A-,0,2022-07-27
7818,10,580,6,3,KGID107818,Mohammed,1977-04-17,M,A-,0,2022-09-09
7819,10,580,10,6,KGID107819,Patrick,1967-08-25,M,O-,0,2016-12-15
7820,10,580,10,6,KGID107820,Matthew,1981-05-13,M,O+,0,1999-10-24
7821,10,580,10,3,KGID107821,Upkaar,1975-07-20,M,A-,0,2016-07-08
7822,10,580,10,2,KGID107822,Devansh,1980-04-10,M,B+,0,2000-03-12
7823,10,580,10,3,KGID107823,Zaid,1968-11-12,M,O+,0,1997-06-01
7824,10,580,9,6,KGID107824,Unni,1972-05-24,F,B+,0,2017-12-10
7825,10,580,9,4,KGID107825,Nihal,1993-05-02,M,A+,0,2003-06-09
7826,10,580,6,3,KGID107826,Qarin,2001-02-25,M,B+,0,2008-01-26
7827,10,581,10,1,KGID107827,Hemani,1979-12-29,F,B+,0,2019-02-07
7828,10,581,9,2,KGID107828,Pranav,1973-12-30,M,A+,0,2015-11-19
7829,10,581,10,2,KGID107829,Gaurang,2002-08-30,M,O+,0,2022-04-01
7830,10,581,9,2,KGID107830,Guneet,1994-03-16,M,A-,0,2025-05-05
7831,10,581,7,6,KGID107831,Madhav,1991-02-09,M,B-,0,2012-07-21
7832,10,581,10,2,KGID107832,Daniel,1967-08-18,M,A-,0,2006-05-08
7833,10,581,10,6,KGID107833,Madhav,2003-07-02,M,B-,0,2006-05-21
7834,10,581,9,5,KGID107834,Upkaar,1993-10-05,M,AB+,0,2014-08-14
7835,10,581,5,3,KGID107835,Girish,2000-03-13,M,O-,0,1997-08-21
7836,10,581,9,1,KGID107836,Maanas,1973-02-08,M,AB+,0,1997-11-05
7837,10,581,10,4,KGID107837,Wridesh,1974-07-27,M,AB+,0,2018-03-29
7838,10,581,10,6,KGID107838,Aryan,1972-09-09,M,O-,0,2012-04-28
7839,10,581,9,2,KGID107839,Aarini,1994-03-04,F,A-,0,2005-01-07
7840,10,581,7,3,KGID107840,Henry,1983-08-02,M,B-,0,2010-09-01
7841,10,581,9,3,KGID107841,Abhimanyu,1990-09-04,M,O-,0,2010-01-12
7842,10,581,9,2,KGID107842,Jackson,1994-09-26,M,AB+,0,2001-08-16
7843,10,581,10,2,KGID107843,Neel,1995-10-19,M,O+,0,2013-11-22
7844,10,582,9,3,KGID107844,Chandresh,1995-07-28,M,B-,0,2012-11-14
7845,10,582,9,6,KGID107845,Aarav,1998-12-26,M,A-,0,2005-03-14
7846,10,582,10,6,KGID107846,Girindra,1997-12-02,M,O+,0,2020-05-14
7847,10,582,7,2,KGID107847,Chandresh,1977-12-25,M,O+,0,2014-07-27
7848,10,582,5,4,KGID107848,Jalsa,1993-12-04,F,AB+,0,2022-03-05
7849,10,582,6,3,KGID107849,Ethan,1979-08-01,M,A-,0,2016-01-21
7850,10,582,9,4,KGID107850,Vincent,1980-09-25,M,O-,0,2023-03-06
7851,10,582,6,4,KGID107851,Darpan,1989-06-11,M,O-,0,2015-07-19
7852,10,582,9,4,KGID107852,Ryan,1969-12-02,M,A-,0,2017-04-08
7853,10,582,10,3,KGID107853,Logan,1968-01-04,M,A+,0,2017-11-11
7854,10,583,7,6,KGID107854,Waida,1970-12-03,F,A-,0,2014-08-15
7855,10,583,10,6,KGID107855,Fariq,1990-10-31,M,O+,0,1999-09-29
7856,10,583,7,3,KGID107856,Yatan,1971-08-25,M,A+,0,1999-07-30
7857,10,583,10,6,KGID107857,Yashawini,1976-08-21,F,B+,0,2005-04-13
7858,10,583,9,1,KGID107858,Arin,1971-01-04,M,AB+,0,2003-01-19
7859,10,583,9,5,KGID107859,Pratyush,1975-10-08,M,A+,0,2002-05-20
7860,10,583,7,2,KGID107860,Sarthak,1993-06-28,M,AB+,0,1999-09-28
7861,10,583,7,6,KGID107861,Dev,1976-10-28,M,A-,0,1996-07-30
7862,10,583,7,2,KGID107862,Charles,2001-10-19,M,B+,0,2000-04-04
7863,10,583,10,1,KGID107863,Pratyush,1993-09-29,M,A-,0,2010-05-09
7864,10,583,10,2,KGID107864,Ekapad,1984-05-10,M,B+,0,2000-01-17
7865,10,583,10,2,KGID107865,Amol,1984-05-15,M,B+,0,2019-03-28
7866,10,583,7,2,KGID107866,Oliver,1976-09-11,M,B-,0,2005-11-13
7867,10,583,9,2,KGID107867,Aayush,1994-12-11,M,A+,0,2006-09-20
7868,10,583,10,5,KGID107868,Ekansh,1969-06-27,M,A-,0,2011-09-15
7869,10,583,10,1,KGID107869,Advaith,1969-02-02,M,B+,0,2024-02-20
7870,10,583,6,2,KGID107870,Falan,2002-06-30,M,A+,0,2005-02-20
7871,10,583,9,4,KGID107871,Luke,1992-03-31,M,A-,0,2006-03-24
7872,10,584,10,1,KGID107872,Alexander,1993-01-30,M,B-,0,2022-06-27
7873,10,584,7,4,KGID107873,Vanya,2001-01-29,F,AB+,0,2024-06-01
7874,10,584,6,2,KGID107874,Sanya,1977-12-29,F,O+,0,2004-03-19
7875,10,584,10,2,KGID107875,Andrew,1982-02-11,M,O-,0,2005-12-02
7876,10,584,9,3,KGID107876,Yashvi,2002-12-21,F,A+,0,2014-03-25
7877,10,584,10,5,KGID107877,Daniel,1997-08-09,M,A+,0,2015-06-06
7878,10,584,10,6,KGID107878,Nidra,1979-06-12,F,B-,0,2020-06-26
7879,10,584,9,5,KGID107879,Darpan,1986-05-15,M,B+,0,2014-02-26
7880,10,585,9,6,KGID107880,Onveer,1967-08-01,M,B-,0,2023-07-15
7881,10,585,6,6,KGID107881,Tejas,1971-07-14,M,B+,0,2014-07-27
7882,10,585,9,2,KGID107882,Advaith,1983-05-25,M,O-,0,1997-09-27
7883,10,585,7,1,KGID107883,Chatura,1974-07-31,M,A+,0,2012-11-10
7884,10,585,7,2,KGID107884,Avi,1999-10-17,M,O+,0,2006-01-20
7885,10,585,10,6,KGID107885,Nicholas,1982-07-29,M,O-,0,2011-02-08
7886,10,585,10,3,KGID107886,Chaitanya,1973-08-11,M,B+,0,2005-07-08
7887,10,585,10,2,KGID107887,Vivaan,1979-12-23,M,A+,0,2018-11-23
7888,10,585,10,3,KGID107888,Sarthak,1993-12-13,M,B+,0,2015-10-14
7889,10,585,10,4,KGID107889,Unni,1974-12-12,F,AB+,0,2012-10-14
7890,10,585,7,4,KGID107890,Krishna,1992-06-20,M,AB+,0,2016-03-25
7891,10,585,10,4,KGID107891,William,1979-04-02,M,O-,0,2013-07-21
7892,10,586,10,5,KGID107892,Patrick,1992-11-11,M,A+,0,2008-10-08
7893,10,586,10,4,KGID107893,Dakshesh,2002-06-20,M,O-,0,2021-10-18
7894,10,586,10,1,KGID107894,Noah,1986-08-18,M,B+,0,2019-04-28
7895,10,586,10,4,KGID107895,Noah,1982-07-04,M,B-,0,2012-12-18
7896,10,586,10,1,KGID107896,Yamini,1992-07-27,F,O+,0,2005-03-16
7897,10,586,7,1,KGID107897,Aadi,1998-04-13,M,A-,0,1996-10-17
7898,10,586,10,3,KGID107898,Peter,1995-02-23,M,A+,0,2000-11-06
7899,10,586,10,3,KGID107899,Krish,1973-05-31,M,A-,0,2011-07-13
7900,10,586,10,4,KGID107900,Charan,1974-08-07,M,AB+,0,2016-10-17
7901,10,586,9,4,KGID107901,Kai,1998-09-06,M,AB+,0,2000-08-15
7902,10,586,10,6,KGID107902,Nakul,1988-10-20,M,B-,0,2002-12-12
7903,10,586,10,3,KGID107903,Finn,1986-04-16,M,B-,0,1997-10-21
7904,10,586,6,2,KGID107904,Bahadurjit,1998-08-25,M,O+,0,2015-08-04
7905,10,586,10,2,KGID107905,Hiral,1996-03-11,F,AB+,0,2001-09-26
7906,10,586,5,2,KGID107906,Ekansh,1991-07-20,M,B-,0,2018-01-28
7907,10,586,10,6,KGID107907,Pranit,1980-08-26,M,A-,0,2018-10-14
7908,10,587,10,2,KGID107908,Gaurang,1995-12-15,M,A+,0,2017-07-27
7909,10,587,10,2,KGID107909,Pranav,1985-05-08,M,O-,0,2023-01-11
7910,10,587,6,5,KGID107910,Praneel,1972-01-13,M,A+,0,2007-03-23
7911,10,587,10,3,KGID107911,Benjamin,1979-12-06,M,A+,0,2017-06-03
7912,10,587,7,3,KGID107912,Gopal,1999-01-05,M,O-,0,2004-08-28
7913,10,587,7,4,KGID107913,Amrita,1979-04-09,F,A+,0,2020-07-16
7914,10,587,10,4,KGID107914,Advay,2001-04-21,M,A-,0,2006-01-01
7915,10,587,10,2,KGID107915,Jagat,1969-03-10,M,B-,0,2016-02-18
7916,10,587,5,3,KGID107916,Jeet,1997-08-08,M,O-,0,2024-08-29
7917,10,587,9,3,KGID107917,Charan,1994-10-02,M,B-,0,2004-11-23
7918,10,588,10,6,KGID107918,Girindra,1994-11-27,M,A-,0,2011-07-08
7919,10,588,10,3,KGID107919,Sai,1985-11-14,M,O-,0,1998-07-16
7920,10,588,9,6,KGID107920,Max,1988-08-06,M,AB+,0,2014-06-01
7921,10,588,10,3,KGID107921,Frado,1998-06-13,M,B+,0,2007-03-13
7922,10,588,10,4,KGID107922,Nathaniel,1996-02-20,M,A+,0,2008-05-02
7923,10,588,10,3,KGID107923,Aarnav,1984-04-01,M,O+,0,2000-04-05
7924,10,588,6,4,KGID107924,Vasudha,1994-03-04,F,O-,0,2014-12-05
7925,10,588,10,2,KGID107925,Vedant,2002-12-07,M,A-,0,2004-01-15
7926,10,588,10,2,KGID107926,Azad,1988-04-23,M,O+,0,2000-10-10
7927,10,588,10,6,KGID107927,Falguni,1984-08-08,F,B+,0,2025-03-27
7928,10,588,10,5,KGID107928,Balvan,1978-04-20,M,O+,0,2023-01-01
7929,10,588,10,3,KGID107929,Aarav,1988-07-17,M,A-,0,2020-10-29
7930,10,588,10,6,KGID107930,Reyansh,1988-12-06,M,A-,0,2009-07-09
7931,10,588,5,5,KGID107931,Sanya,1973-08-26,F,A-,0,2015-01-15
7932,10,588,9,3,KGID107932,Anthony,1992-09-06,M,B-,0,2024-11-21
7933,10,588,10,6,KGID107933,Brijesh,1969-03-03,M,O+,0,1998-11-30
7934,10,588,10,5,KGID107934,Ridhi,1986-09-02,F,AB+,0,2000-08-08
7935,10,588,9,5,KGID107935,Tanay,1987-06-18,M,O+,0,1999-11-29
7936,10,589,10,6,KGID107936,Dhruv,1979-10-24,M,AB+,0,2016-07-04
7937,10,589,10,4,KGID107937,Fiyaz,1993-05-10,M,O-,0,2016-02-13
7938,10,589,10,1,KGID107938,Ayaan,1983-02-15,M,A-,0,2000-12-21
7939,10,589,9,2,KGID107939,Alexander,2001-10-31,M,O-,0,2012-01-16
7940,10,589,10,2,KGID107940,Baljiwan,1977-06-13,M,O-,0,1998-09-17
7941,10,589,10,4,KGID107941,Quincy,1982-10-03,M,B-,0,2021-03-29
7942,10,589,10,2,KGID107942,Kamala,1982-12-24,F,B+,0,2008-10-03
7943,10,589,10,2,KGID107943,Isaiah,1978-03-16,M,A+,0,2015-04-10
7944,10,589,10,6,KGID107944,Matthew,1985-02-11,M,O+,0,2019-02-12
7945,10,589,10,2,KGID107945,Radhika,1973-12-26,F,O-,0,2020-05-18
7946,10,589,10,2,KGID107946,Om,1999-11-19,M,B+,0,1997-12-09
7947,10,589,10,3,KGID107947,Dominic,1980-06-10,M,O+,0,2017-11-21
7948,10,590,6,3,KGID107948,Jack,1984-08-01,M,B+,0,2005-08-28
7949,10,590,10,1,KGID107949,Charan,1985-03-05,M,A+,0,1998-12-16
7950,10,590,9,3,KGID107950,Nathan,1990-07-21,M,A-,0,2006-08-20
7951,10,590,10,1,KGID107951,Udant,1977-04-14,M,B-,0,2012-12-11
7952,10,590,10,6,KGID107952,Umang,1983-01-03,M,O-,0,2002-05-20
7953,10,590,10,3,KGID107953,Krishna,1998-07-14,M,A+,0,2010-01-09
7954,10,590,5,4,KGID107954,Isaac,1983-12-05,M,O+,0,2013-07-07
7955,10,590,10,3,KGID107955,Chandresh,1988-08-02,M,B-,0,2016-09-19
7956,10,590,9,5,KGID107956,Chaitanya,1995-03-30,M,AB+,0,2013-09-03
7957,11,591,10,6,KGID107957,Anay,1996-03-10,M,A-,0,2004-11-10
7958,11,591,10,6,KGID107958,Ekiya,1995-04-16,F,A-,0,1997-11-17
7959,11,591,6,1,KGID107959,Faris,1997-01-03,M,AB+,0,2006-02-19
7960,11,591,10,6,KGID107960,Wyatt,1988-08-08,M,A+,0,1997-03-18
7961,11,591,10,5,KGID107961,Wahab,1970-12-20,M,B+,0,2018-06-06
7962,11,591,10,4,KGID107962,Triveni,1986-04-14,F,O-,0,2013-02-25
7963,11,591,10,2,KGID107963,Qarin,1980-09-13,M,A+,0,2018-05-17
7964,11,591,10,4,KGID107964,Timothy,1990-10-21,M,O+,0,2025-05-20
7965,11,591,9,6,KGID107965,Rishi,1977-03-25,M,B-,0,2020-10-04
7966,11,591,10,2,KGID107966,Akshay,1977-12-17,M,B-,0,2024-04-28
7967,11,591,10,3,KGID107967,Jagvi,1974-03-13,F,B-,0,2013-05-06
7968,11,591,7,5,KGID107968,Robert,1987-05-28,M,AB+,0,1999-04-27
7969,11,591,6,5,KGID107969,Quincy,1983-10-04,M,B-,0,2023-01-17
7970,11,591,6,5,KGID107970,Quincy,1992-08-31,M,A+,0,2007-12-02
7971,11,591,6,1,KGID107971,Warjas,1988-05-20,M,A-,0,2021-08-17
7972,11,592,9,4,KGID107972,Anjali,1983-09-30,F,O+,0,2004-04-19
7973,11,592,7,4,KGID107973,Tanay,1974-11-16,M,A+,0,2007-08-03
7974,11,592,10,2,KGID107974,Charan,1983-06-25,M,O+,0,2003-10-05
7975,11,592,10,4,KGID107975,Vivaan,1991-04-23,M,A+,0,1997-01-14
7976,11,592,10,4,KGID107976,Faraj,1988-02-04,M,B+,0,2000-06-06
7977,11,592,9,5,KGID107977,Ishanvi,1978-09-23,F,B+,0,2019-07-29
7978,11,592,10,5,KGID107978,Gaurav,1981-10-10,M,AB+,0,2005-09-04
7979,11,592,7,5,KGID107979,Laban,1978-03-16,M,O+,0,2009-03-07
7980,11,592,9,4,KGID107980,Aayush,1979-07-12,M,O-,0,2019-02-19
7981,11,592,9,4,KGID107981,Noah,1981-08-23,M,A-,0,2001-01-12
7982,11,592,6,6,KGID107982,Logan,2002-06-26,M,A+,0,2021-05-27
7983,11,592,10,3,KGID107983,Ayush,1994-09-27,M,AB+,0,2022-08-22
7984,11,592,6,2,KGID107984,Girish,1984-04-08,M,B+,0,2019-10-11
7985,11,592,10,6,KGID107985,Krishna,2000-09-21,M,O+,0,2017-08-10
7986,11,592,7,3,KGID107986,Champak,1969-05-24,M,B-,0,1997-03-08
7987,11,592,10,3,KGID107987,Anusha,1978-06-09,F,B-,0,2005-07-08
7988,11,592,6,4,KGID107988,Kevin,1990-06-27,M,B-,0,1996-12-28
7989,11,593,10,3,KGID107989,Fariq,1969-10-23,M,O+,0,2012-12-03
7990,11,593,7,5,KGID107990,Charles,1968-03-12,M,B-,0,1997-08-31
7991,11,593,10,4,KGID107991,Sneha,1977-08-06,F,A+,0,2008-06-08
7992,11,593,10,3,KGID107992,Max,1980-05-25,M,A-,0,2011-12-09
7993,11,593,7,1,KGID107993,Kevin,1991-09-09,M,O+,0,2016-11-06
7994,11,593,6,5,KGID107994,Jairaj,1990-08-15,M,A+,0,2001-01-26
7995,11,593,6,6,KGID107995,Kalpit,1978-02-12,M,A+,0,2015-12-23
7996,11,593,7,6,KGID107996,Onveer,1991-10-27,M,AB+,0,2000-07-16
7997,11,593,10,1,KGID107997,Sudiksha,1969-12-06,F,O-,0,2000-11-01
7998,11,593,10,4,KGID107998,Simon,1975-07-23,M,AB+,0,1998-08-30
7999,11,593,6,2,KGID107999,Nitesh,2002-02-20,M,A+,0,2020-11-28
8000,11,593,10,2,KGID108000,Naksh,1987-04-21,M,B-,0,2010-01-11
8001,11,593,7,1,KGID108001,Alexander,1991-01-30,M,A-,0,2004-06-29
8002,11,593,6,3,KGID108002,Peter,1991-12-07,M,A-,0,2024-05-29
8003,11,593,5,5,KGID108003,Udarsh,1967-12-01,M,B-,0,2009-11-07
8004,11,593,10,2,KGID108004,Nachiket,1972-04-15,M,O-,0,2003-07-05
8005,11,594,9,6,KGID108005,Chanakya,2001-08-22,M,A-,0,2015-03-11
8006,11,594,7,4,KGID108006,Yashodhara,1986-06-27,F,B-,0,2018-02-05
